5313305: 1607, zeros: 0, ones: 1607, pp: 0.000000, history: 11111111111111111111
5313306: 638, zeros: 0, ones: 638, pp: 0.000000, history: 11111111111111111111
5313307: 327, zeros: 0, ones: 327, pp: 0.000000, history: 11111111111111111111
5313344: 625, zeros: 0, ones: 625, pp: 0.000000, history: 11111111111111111111
5313345: 145, zeros: 0, ones: 145, pp: 0.000000, history: 11111111111111111111
5323326: 180, zeros: 0, ones: 180, pp: 0.000000, history: 11111111111111111111
5330204: 365, zeros: 27, ones: 338, pp: 0.073973, history: 11111111111111111111
5330205: 420, zeros: 25, ones: 395, pp: 0.059524, history: 11111111111111111111
5330206: 412, zeros: 2, ones: 410, pp: 0.004854, history: 11111111111111111111
5330700: 267, zeros: 0, ones: 267, pp: 0.000000, history: 11111111111111111111
5330740: 106, zeros: 0, ones: 106, pp: 0.000000, history: 11111111111111111111
5332320: 526, zeros: 0, ones: 526, pp: 0.000000, history: 11111111111111111111
5332324: 480, zeros: 0, ones: 480, pp: 0.000000, history: 11111111111111111111
5332325: 135, zeros: 0, ones: 135, pp: 0.000000, history: 11111111111111111111
5332326: 214, zeros: 0, ones: 214, pp: 0.000000, history: 11111111111111111111
5332625: 514, zeros: 0, ones: 514, pp: 0.000000, history: 11111111111111111111
5332744: 124, zeros: 0, ones: 124, pp: 0.000000, history: 11111111111111111111
5332745: 384, zeros: 0, ones: 384, pp: 0.000000, history: 11111111111111111111
5333260: 119, zeros: 0, ones: 119, pp: 0.000000, history: 11111111111111111111
5340206: 916, zeros: 7, ones: 909, pp: 0.007642, history: 11111111111111111111
5340700: 471, zeros: 0, ones: 471, pp: 0.000000, history: 11111111111111111111
5340740: 193, zeros: 0, ones: 193, pp: 0.000000, history: 11111111111111111111
5342224: 364, zeros: 0, ones: 364, pp: 0.000000, history: 11111111111111111111
5342225: 428, zeros: 0, ones: 428, pp: 0.000000, history: 11111111111111111111
5342226: 767, zeros: 0, ones: 767, pp: 0.000000, history: 11111111111111111111
5342227: 110, zeros: 0, ones: 110, pp: 0.000000, history: 11111111111111111111
5342300: 980, zeros: 0, ones: 980, pp: 0.000000, history: 11111111111111111111
5342305: 184, zeros: 0, ones: 184, pp: 0.000000, history: 11111111111111111111
5342306: 369, zeros: 0, ones: 369, pp: 0.000000, history: 11111111111111111111
5342320: 903, zeros: 0, ones: 903, pp: 0.000000, history: 11111111111111111111
5342324: 970, zeros: 0, ones: 970, pp: 0.000000, history: 11111111111111111111
5342325: 230, zeros: 0, ones: 230, pp: 0.000000, history: 11111111111111111111
5342326: 768, zeros: 0, ones: 768, pp: 0.000000, history: 11111111111111111111
5342340: 240, zeros: 0, ones: 240, pp: 0.000000, history: 11111111111111111111
5342624: 849, zeros: 1, ones: 848, pp: 0.001178, history: 11111111111111111111
5342625: 908, zeros: 0, ones: 908, pp: 0.000000, history: 11111111111111111111
5342626: 612, zeros: 0, ones: 612, pp: 0.000000, history: 11111111111111111111
5342700: 1568, zeros: 0, ones: 1568, pp: 0.000000, history: 11111111111111111111
5342704: 344, zeros: 0, ones: 344, pp: 0.000000, history: 11111111111111111111
5342705: 338, zeros: 0, ones: 338, pp: 0.000000, history: 11111111111111111111
5342707: 351, zeros: 0, ones: 351, pp: 0.000000, history: 11111111111111111111
5342764: 206, zeros: 0, ones: 206, pp: 0.000000, history: 11111111111111111111
5342765: 769, zeros: 0, ones: 769, pp: 0.000000, history: 11111111111111111111
5342766: 1104, zeros: 0, ones: 1104, pp: 0.000000, history: 11111111111111111111
5343305: 113, zeros: 0, ones: 113, pp: 0.000000, history: 11111111111111111111
5343324: 113, zeros: 0, ones: 113, pp: 0.000000, history: 11111111111111111111
5343326: 151, zeros: 0, ones: 151, pp: 0.000000, history: 11111111111111111111
5343620: 1697, zeros: 0, ones: 1697, pp: 0.000000, history: 11111111111111111111
5350204: 481, zeros: 25, ones: 456, pp: 0.051975, history: 11111111111111111111
5350205: 476, zeros: 28, ones: 448, pp: 0.058824, history: 11111111111111111111
5350206: 615, zeros: 19, ones: 596, pp: 0.030894, history: 11111111111111111111
5350700: 243, zeros: 0, ones: 243, pp: 0.000000, history: 11111111111111111111
5350740: 160, zeros: 0, ones: 160, pp: 0.000000, history: 11111111111111111111
5352224: 200, zeros: 0, ones: 200, pp: 0.000000, history: 11111111111111111111
5352225: 1446, zeros: 0, ones: 1446, pp: 0.000000, history: 11111111111111111111
5352226: 547, zeros: 0, ones: 547, pp: 0.000000, history: 11111111111111111111
5352227: 150, zeros: 0, ones: 150, pp: 0.000000, history: 11111111111111111111
5352244: 108, zeros: 0, ones: 108, pp: 0.000000, history: 11111111111111111111
5352245: 110, zeros: 0, ones: 110, pp: 0.000000, history: 11111111111111111111
5352320: 1302, zeros: 0, ones: 1302, pp: 0.000000, history: 11111111111111111111
5352324: 578, zeros: 0, ones: 578, pp: 0.000000, history: 11111111111111111111
5352325: 774, zeros: 0, ones: 774, pp: 0.000000, history: 11111111111111111111
5352326: 640, zeros: 0, ones: 640, pp: 0.000000, history: 11111111111111111111
5352624: 256, zeros: 0, ones: 256, pp: 0.000000, history: 11111111111111111111
5352625: 663, zeros: 0, ones: 663, pp: 0.000000, history: 11111111111111111111
5352626: 408, zeros: 0, ones: 408, pp: 0.000000, history: 11111111111111111111
5352724: 110, zeros: 0, ones: 110, pp: 0.000000, history: 11111111111111111111
5352765: 421, zeros: 0, ones: 421, pp: 0.000000, history: 11111111111111111111
5352766: 968, zeros: 0, ones: 968, pp: 0.000000, history: 11111111111111111111
5353204: 159, zeros: 0, ones: 159, pp: 0.000000, history: 11111111111111111111
5353205: 222, zeros: 1, ones: 221, pp: 0.004505, history: 11111111111111111111
5353206: 160, zeros: 0, ones: 160, pp: 0.000000, history: 11111111111111111111
5353264: 132, zeros: 0, ones: 132, pp: 0.000000, history: 11111111111111111111
5353324: 185, zeros: 0, ones: 185, pp: 0.000000, history: 11111111111111111111
5353326: 282, zeros: 0, ones: 282, pp: 0.000000, history: 11111111111111111111
5353620: 362, zeros: 0, ones: 362, pp: 0.000000, history: 11111111111111111111
5360201: 111, zeros: 1, ones: 110, pp: 0.009009, history: 11111111111111111111
5360206: 3430, zeros: 73, ones: 3357, pp: 0.021283, history: 11111111111111111111
5360207: 118, zeros: 2, ones: 116, pp: 0.016949, history: 11111111111111111111
5360366: 737, zeros: 0, ones: 737, pp: 0.000000, history: 11111111111111111111
5360444: 203, zeros: 12, ones: 191, pp: 0.059113, history: 11111111111111111111
5360700: 760, zeros: 0, ones: 760, pp: 0.000000, history: 11111111111111111111
5360740: 387, zeros: 0, ones: 387, pp: 0.000000, history: 11111111111111111111
5362225: 281, zeros: 0, ones: 281, pp: 0.000000, history: 11111111111111111111
5362226: 310, zeros: 0, ones: 310, pp: 0.000000, history: 11111111111111111111
5362264: 964, zeros: 0, ones: 964, pp: 0.000000, history: 11111111111111111111
5362265: 303, zeros: 0, ones: 303, pp: 0.000000, history: 11111111111111111111
5362266: 109, zeros: 0, ones: 109, pp: 0.000000, history: 11111111111111111111
5362300: 4587, zeros: 0, ones: 4587, pp: 0.000000, history: 11111111111111111111
5362304: 617, zeros: 0, ones: 617, pp: 0.000000, history: 11111111111111111111
5362305: 473, zeros: 0, ones: 473, pp: 0.000000, history: 11111111111111111111
5362306: 307, zeros: 0, ones: 307, pp: 0.000000, history: 11111111111111111111
5362320: 708, zeros: 0, ones: 708, pp: 0.000000, history: 11111111111111111111
5362324: 847, zeros: 0, ones: 847, pp: 0.000000, history: 11111111111111111111
5362325: 164, zeros: 0, ones: 164, pp: 0.000000, history: 11111111111111111111
5362326: 1197, zeros: 0, ones: 1197, pp: 0.000000, history: 11111111111111111111
5362327: 144, zeros: 0, ones: 144, pp: 0.000000, history: 11111111111111111111
5362360: 3780, zeros: 0, ones: 3780, pp: 0.000000, history: 11111111111111111111
5362364: 340, zeros: 0, ones: 340, pp: 0.000000, history: 11111111111111111111
5362365: 193, zeros: 0, ones: 193, pp: 0.000000, history: 11111111111111111111
5362366: 287, zeros: 0, ones: 287, pp: 0.000000, history: 11111111111111111111
5362624: 346, zeros: 0, ones: 346, pp: 0.000000, history: 11111111111111111111
5362625: 629, zeros: 0, ones: 629, pp: 0.000000, history: 11111111111111111111
5362626: 233, zeros: 0, ones: 233, pp: 0.000000, history: 11111111111111111111
5362660: 239, zeros: 0, ones: 239, pp: 0.000000, history: 11111111111111111111
5362707: 318, zeros: 0, ones: 318, pp: 0.000000, history: 11111111111111111111
5362744: 142, zeros: 0, ones: 142, pp: 0.000000, history: 11111111111111111111
5362745: 132, zeros: 0, ones: 132, pp: 0.000000, history: 11111111111111111111
5362747: 134, zeros: 0, ones: 134, pp: 0.000000, history: 11111111111111111111
5362760: 309, zeros: 0, ones: 309, pp: 0.000000, history: 11111111111111111111
5362765: 125, zeros: 0, ones: 125, pp: 0.000000, history: 11111111111111111111
5362766: 2248, zeros: 0, ones: 2248, pp: 0.000000, history: 11111111111111111111
5363260: 256, zeros: 0, ones: 256, pp: 0.000000, history: 11111111111111111111
5363264: 227, zeros: 0, ones: 227, pp: 0.000000, history: 11111111111111111111
5363265: 212, zeros: 0, ones: 212, pp: 0.000000, history: 11111111111111111111
5363266: 287, zeros: 0, ones: 287, pp: 0.000000, history: 11111111111111111111
5363300: 1058, zeros: 0, ones: 1058, pp: 0.000000, history: 11111111111111111111
5363304: 599, zeros: 0, ones: 599, pp: 0.000000, history: 11111111111111111111
5363305: 936, zeros: 0, ones: 936, pp: 0.000000, history: 11111111111111111111
5363306: 294, zeros: 0, ones: 294, pp: 0.000000, history: 11111111111111111111
5363324: 104, zeros: 0, ones: 104, pp: 0.000000, history: 11111111111111111111
5363326: 116, zeros: 0, ones: 116, pp: 0.000000, history: 11111111111111111111
5363620: 401, zeros: 0, ones: 401, pp: 0.000000, history: 11111111111111111111
5363626: 107, zeros: 0, ones: 107, pp: 0.000000, history: 11111111111111111111
5370204: 1660, zeros: 84, ones: 1576, pp: 0.050602, history: 11111111111111111111
5370206: 1800, zeros: 34, ones: 1766, pp: 0.018889, history: 11111111111111111111
5370207: 134, zeros: 3, ones: 131, pp: 0.022388, history: 11111111111111111111
5370445: 139, zeros: 8, ones: 131, pp: 0.057554, history: 11111111111111111111
5370446: 142, zeros: 9, ones: 133, pp: 0.063380, history: 11111111111111111111
5370700: 229, zeros: 0, ones: 229, pp: 0.000000, history: 11111111111111111111
5370740: 110, zeros: 0, ones: 110, pp: 0.000000, history: 11111111111111111111
5372224: 155, zeros: 0, ones: 155, pp: 0.000000, history: 11111111111111111111
5372226: 107, zeros: 0, ones: 107, pp: 0.000000, history: 11111111111111111111
5372245: 142, zeros: 0, ones: 142, pp: 0.000000, history: 11111111111111111111
5372264: 133, zeros: 0, ones: 133, pp: 0.000000, history: 11111111111111111111
5372265: 249, zeros: 0, ones: 249, pp: 0.000000, history: 11111111111111111111
5372300: 520, zeros: 0, ones: 520, pp: 0.000000, history: 11111111111111111111
5372307: 164, zeros: 0, ones: 164, pp: 0.000000, history: 11111111111111111111
5372340: 3449, zeros: 0, ones: 3449, pp: 0.000000, history: 11111111111111111111
5372344: 170, zeros: 0, ones: 170, pp: 0.000000, history: 11111111111111111111
5372364: 214, zeros: 0, ones: 214, pp: 0.000000, history: 11111111111111111111
5372624: 128, zeros: 0, ones: 128, pp: 0.000000, history: 11111111111111111111
5372625: 294, zeros: 0, ones: 294, pp: 0.000000, history: 11111111111111111111
5372660: 177, zeros: 0, ones: 177, pp: 0.000000, history: 11111111111111111111
5372664: 266, zeros: 0, ones: 266, pp: 0.000000, history: 11111111111111111111
5372704: 804, zeros: 0, ones: 804, pp: 0.000000, history: 11111111111111111111
5372705: 341, zeros: 0, ones: 341, pp: 0.000000, history: 11111111111111111111
5372720: 705, zeros: 0, ones: 705, pp: 0.000000, history: 11111111111111111111
5372724: 1301, zeros: 0, ones: 1301, pp: 0.000000, history: 11111111111111111111
5372725: 236, zeros: 0, ones: 236, pp: 0.000000, history: 11111111111111111111
5372726: 174, zeros: 0, ones: 174, pp: 0.000000, history: 11111111111111111111
5372740: 2238, zeros: 0, ones: 2238, pp: 0.000000, history: 11111111111111111111
5372744: 1859, zeros: 0, ones: 1859, pp: 0.000000, history: 11111111111111111111
5372745: 368, zeros: 0, ones: 368, pp: 0.000000, history: 11111111111111111111
5372746: 798, zeros: 0, ones: 798, pp: 0.000000, history: 11111111111111111111
5372760: 122, zeros: 0, ones: 122, pp: 0.000000, history: 11111111111111111111
5372764: 753, zeros: 0, ones: 753, pp: 0.000000, history: 11111111111111111111
5372765: 863, zeros: 0, ones: 863, pp: 0.000000, history: 11111111111111111111
5372766: 536, zeros: 1, ones: 535, pp: 0.001866, history: 11111111111111111111
5373204: 297, zeros: 0, ones: 297, pp: 0.000000, history: 11111111111111111111
5373205: 163, zeros: 0, ones: 163, pp: 0.000000, history: 11111111111111111111
5373206: 123, zeros: 0, ones: 123, pp: 0.000000, history: 11111111111111111111
5373240: 1476, zeros: 0, ones: 1476, pp: 0.000000, history: 11111111111111111111
5373244: 1169, zeros: 0, ones: 1169, pp: 0.000000, history: 11111111111111111111
5373245: 742, zeros: 0, ones: 742, pp: 0.000000, history: 11111111111111111111
5373246: 711, zeros: 0, ones: 711, pp: 0.000000, history: 11111111111111111111
5373264: 609, zeros: 0, ones: 609, pp: 0.000000, history: 11111111111111111111
5373265: 170, zeros: 0, ones: 170, pp: 0.000000, history: 11111111111111111111
5373266: 470, zeros: 0, ones: 470, pp: 0.000000, history: 11111111111111111111
5373300: 931, zeros: 0, ones: 931, pp: 0.000000, history: 11111111111111111111
5373304: 115, zeros: 0, ones: 115, pp: 0.000000, history: 11111111111111111111
5373305: 728, zeros: 0, ones: 728, pp: 0.000000, history: 11111111111111111111
5373306: 160, zeros: 0, ones: 160, pp: 0.000000, history: 11111111111111111111
5373320: 1237, zeros: 0, ones: 1237, pp: 0.000000, history: 11111111111111111111
5373324: 866, zeros: 0, ones: 866, pp: 0.000000, history: 11111111111111111111
5373325: 1603, zeros: 2, ones: 1601, pp: 0.001248, history: 11111111111111111111
5373326: 2309, zeros: 0, ones: 2309, pp: 0.000000, history: 11111111111111111111
5373344: 723, zeros: 0, ones: 723, pp: 0.000000, history: 11111111111111111111
5373360: 839, zeros: 0, ones: 839, pp: 0.000000, history: 11111111111111111111
5373364: 445, zeros: 0, ones: 445, pp: 0.000000, history: 11111111111111111111
5373365: 773, zeros: 0, ones: 773, pp: 0.000000, history: 11111111111111111111
5373620: 221, zeros: 0, ones: 221, pp: 0.000000, history: 11111111111111111111
5400202: 394, zeros: 0, ones: 394, pp: 0.000000, history: 11111111111111111111
5432604: 319, zeros: 0, ones: 319, pp: 0.000000, history: 11111111111111111111
5442604: 1009, zeros: 0, ones: 1009, pp: 0.000000, history: 11111111111111111111
5442605: 128, zeros: 0, ones: 128, pp: 0.000000, history: 11111111111111111111
5443245: 306, zeros: 0, ones: 306, pp: 0.000000, history: 11111111111111111111
5472325: 127, zeros: 0, ones: 127, pp: 0.000000, history: 11111111111111111111
5472604: 197, zeros: 0, ones: 197, pp: 0.000000, history: 11111111111111111111
5500204: 168, zeros: 1, ones: 167, pp: 0.005952, history: 11111111111111111111
5500205: 196, zeros: 3, ones: 193, pp: 0.015306, history: 11111111111111111111
5500206: 223, zeros: 3, ones: 220, pp: 0.013453, history: 11111111111111111111
5502225: 213, zeros: 0, ones: 213, pp: 0.000000, history: 11111111111111111111
5502226: 732, zeros: 0, ones: 732, pp: 0.000000, history: 11111111111111111111
5502324: 709, zeros: 0, ones: 709, pp: 0.000000, history: 11111111111111111111
5502325: 366, zeros: 0, ones: 366, pp: 0.000000, history: 11111111111111111111
5502326: 685, zeros: 0, ones: 685, pp: 0.000000, history: 11111111111111111111
5502604: 160, zeros: 0, ones: 160, pp: 0.000000, history: 11111111111111111111
5502624: 139, zeros: 0, ones: 139, pp: 0.000000, history: 11111111111111111111
5502625: 216, zeros: 0, ones: 216, pp: 0.000000, history: 11111111111111111111
5502626: 164, zeros: 0, ones: 164, pp: 0.000000, history: 11111111111111111111
5502704: 596, zeros: 0, ones: 596, pp: 0.000000, history: 11111111111111111111
5502705: 103, zeros: 0, ones: 103, pp: 0.000000, history: 11111111111111111111
5502765: 700, zeros: 0, ones: 700, pp: 0.000000, history: 11111111111111111111
5502766: 606, zeros: 0, ones: 606, pp: 0.000000, history: 11111111111111111111
5503204: 331, zeros: 0, ones: 331, pp: 0.000000, history: 11111111111111111111
5503205: 221, zeros: 0, ones: 221, pp: 0.000000, history: 11111111111111111111
5503244: 473, zeros: 0, ones: 473, pp: 0.000000, history: 11111111111111111111
5503245: 574, zeros: 0, ones: 574, pp: 0.000000, history: 11111111111111111111
5503260: 150, zeros: 0, ones: 150, pp: 0.000000, history: 11111111111111111111
5503305: 116, zeros: 0, ones: 116, pp: 0.000000, history: 11111111111111111111
5503326: 170, zeros: 0, ones: 170, pp: 0.000000, history: 11111111111111111111
5513324: 204, zeros: 0, ones: 204, pp: 0.000000, history: 11111111111111111111
5513325: 311, zeros: 0, ones: 311, pp: 0.000000, history: 11111111111111111111
5520204: 1743, zeros: 81, ones: 1662, pp: 0.046472, history: 11111111111111111111
5520206: 2073, zeros: 18, ones: 2055, pp: 0.008683, history: 11111111111111111111
5520444: 173, zeros: 20, ones: 153, pp: 0.115607, history: 11111111111111111111
5520446: 213, zeros: 4, ones: 209, pp: 0.018779, history: 11111111111111111111
5520700: 610, zeros: 0, ones: 610, pp: 0.000000, history: 11111111111111111111
5520740: 431, zeros: 0, ones: 431, pp: 0.000000, history: 11111111111111111111
5522224: 358, zeros: 0, ones: 358, pp: 0.000000, history: 11111111111111111111
